Session_ID,Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue
103253,0,0.0,0,0.0,16,79.0,0.025,0.0375,0.0,0.0,May,2,2,2.0,4.0,Returning_Visitor,True,False
103602,1,12.0,0,0.0,18,691.5,0.0,0.005,0.0,0.0,May,2,4,4.0,2.0,Returning_Visitor,False,False
101594,2,14.0,0,0.0,49,789.9583333,0.004166667,0.015097222,0.0,0.0,Mar,3,2,7.0,1.0,Returning_Visitor,False,False
101477,0,0.0,0,0.0,4,63.0,0.0,0.05,0.0,0.0,Mar,1,1,2.0,3.0,Returning_Visitor,False,False
107314,5,46.8,0,0.0,33,743.2666667,0.005,0.021666667,0.0,0.0,Nov,2,2,4.0,1.0,Returning_Visitor,True,False
104757,0,0.0,0,0.0,6,203.0,0.1,0.108333333,0.0,0.0,May,1,1,3.0,4.0,Returning_Visitor,False,False
104157,0,,0,0.0,9,177.3333333,0.066666667,0.088888889,0.0,1.0,May,3,2,4.0,1.0,Returning_Visitor,True,True
101666,2,,0,0.0,30,1724.25,0.013793103,0.032413793,0.0,0.0,Mar,2,2,3.0,1.0,Returning_Visitor,True,False
107476,0,0.0,0,0.0,23,798.3,0.026086957,0.047826087,0.0,0.0,Aug,2,2,,1.0,Returning_Visitor,False,False
101676,1,146.0,0,0.0,11,267.8333333,0.018181818,0.036363636,0.0,0.0,Mar,1,1,4.0,2.0,Returning_Visitor,True,False
110212,0,0.0,0,0.0,20,1245.57619,0.0,0.005263158,0.0,0.0,Nov,3,2,1.0,3.0,Returning_Visitor,False,False
102831,0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,May,2,2,6.0,4.0,Returning_Visitor,False,False
105736,4,304.6,0,0.0,7,137.6,0.0,0.0375,0.0,0.0,Aug,3,2,1.0,,New_Visitor,False,False
107957,3,117.85,0,0.0,9,492.9,0.0,0.028571429,29.4620883,0.0,Aug,4,1,1.0,,Returning_Visitor,False,False
102731,0,0.0,0,0.0,29,582.0,0.006896552,0.020689655,0.0,0.0,May,2,2,,4.0,Returning_Visitor,False,False
107873,2,118.9,0,0.0,30,1216.726667,0.0,0.008602151,26.13036122,0.0,Nov,4,2,6.0,2.0,New_Visitor,True,True
108186,4,588.2972222,0,0.0,13,631.0674603,0.007058824,0.033529412,0.0,0.0,Nov,2,12,7.0,2.0,Returning_Visitor,False,False
111982,0,0.0,0,0.0,2,166.0,0.0,0.05,0.0,0.0,Dec,8,13,9.0,20.0,Other,False,False
109881,4,102.5555556,2,79.5,133,3713.580105,0.003381995,0.015889736,28.03795985,0.0,Nov,3,2,1.0,6.0,Returning_Visitor,True,False
107137,4,504.3,0,0.0,3,7.0,0.05,0.0625,0.0,0.0,Nov,3,2,3.0,3.0,Returning_Visitor,False,False
101165,1,14.0,0,0.0,17,1093.142857,0.0,0.02125,0.0,0.0,Mar,2,2,2.0,2.0,Returning_Visitor,False,False
102469,7,92.5,0,0.0,48,1681.52381,0.0,0.016993464,53.988,0.0,May,2,2,,2.0,Returning_Visitor,False,False
100152,0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.4,Feb,2,2,3.0,4.0,Returning_Visitor,False,False
107627,10,42.1,0,0.0,37,527.6666667,0.009090909,0.032954545,0.0,0.0,Aug,1,1,1.0,2.0,Returning_Visitor,False,False
100002,0,0.0,0,0.0,2,64.0,0.0,0.1,0.0,0.0,Feb,2,2,1.0,2.0,Returning_Visitor,False,False
103167,0,0.0,0,0.0,46,2213.366667,0.034782609,0.054710145,0.0,1.0,May,3,2,3.0,13.0,Returning_Visitor,True,False
104835,0,0.0,0,0.0,5,35.66666667,0.08,0.07,0.0,0.0,May,1,1,1.0,2.0,Returning_Visitor,False,False
100699,8,466.5,2,75.25,44,1616.425824,0.006944444,0.010974434,0.0,0.0,Mar,3,2,4.0,1.0,Returning_Visitor,False,False
108936,0,0.0,1,33.75,72,1460.908333,0.0,0.014851055,0.0,0.0,Nov,1,1,1.0,2.0,Returning_Visitor,False,True
107114,6,109.6,0,0.0,17,495.1,0.0,0.01,0.0,0.0,Oct,2,4,8.0,2.0,New_Visitor,False,False
104227,8,,11,1258.833333,195,7675.14929,0.001937543,0.014673582,3.38287678,0.4,May,2,2,1.0,4.0,Returning_Visitor,False,False
102845,11,498.9,3,147.1666667,43,1090.060606,0.004081633,0.011337868,4.759935374,0.0,May,1,2,4.0,5.0,Returning_Visitor,False,False
102030,0,0.0,0,0.0,2,0.0,0.2,0.2,0.0,0.0,Mar,2,4,1.0,1.0,Returning_Visitor,False,False
104994,3,156.8,4,262.75,12,350.4253968,0.002614379,0.041356389,0.0,0.4,May,3,2,1.0,4.0,Returning_Visitor,False,False
109890,0,0.0,0,0.0,59,1309.658333,0.017241379,0.030879354,0.0,0.0,Dec,3,2,3.0,1.0,Returning_Visitor,False,False
105982,4,160.2,2,21.2,43,1568.320833,0.009183673,0.02292517,28.05716135,0.0,Oct,1,1,3.0,2.0,Returning_Visitor,False,False
105516,6,82.14,0,0.0,12,191.1,0.0,0.0125,0.0,0.0,Nov,2,4,9.0,4.0,Returning_Visitor,False,False
108277,0,0.0,0,0.0,12,148.75,0.02,0.056666667,0.0,0.0,Nov,1,1,1.0,3.0,Returning_Visitor,False,False
100480,0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Mar,2,2,3.0,3.0,Returning_Visitor,False,False
100772,0,0.0,0,0.0,11,1390.166667,0.012121212,,0.0,0.0,Mar,1,1,1.0,3.0,Returning_Visitor,True,False
103254,0,0.0,1,1.0,93,4324.737073,0.021112782,0.034077383,0.0,1.0,May,3,2,1.0,5.0,Returning_Visitor,True,False
109288,0,0.0,0,0.0,9,125.5,0.007407407,0.022222222,0.0,0.0,Nov,3,2,4.0,2.0,Returning_Visitor,False,False
104156,0,0.0,0,0.0,65,624.6248956,0.0,0.02359375,0.0,0.8,May,2,5,,2.0,Returning_Visitor,False,False
102106,1,3.0,0,0.0,28,271.125,0.0,0.002564103,0.0,0.0,May,4,2,1.0,3.0,New_Visitor,False,False
110139,0,0.0,0,0.0,4,156.5,0.0,0.05,0.0,0.0,Dec,1,8,1.0,6.0,New_Visitor,False,False
106453,6,206.03,0,0.0,129,3778.345,0.010687023,0.024611656,2.169469761,0.0,Oct,2,2,1.0,3.0,Returning_Visitor,False,True
100173,0,0.0,0,0.0,3,55.0,0.066666667,0.1,0.0,0.6,Feb,1,1,1.0,3.0,Returning_Visitor,False,False
101998,4,22.5,0,0.0,15,289.85,0.0,0.022222222,57.96417654,0.0,Mar,2,2,2.0,3.0,New_Visitor,True,True
104876,0,0.0,0,0.0,25,1229.25,0.025333333,0.038133333,0.0,1.0,May,3,2,3.0,4.0,Returning_Visitor,True,False
105628,3,69.6,0,0.0,9,199.1333333,0.0,0.006060606,0.0,0.0,Jul,1,1,1.0,2.0,New_Visitor,False,False
105556,10,340.9,3,269.8,99,3611.978569,0.000641026,0.00210649,0.847337986,0.0,June,2,2,,7.0,Returning_Visitor,False,True
110885,4,92.0,0,0.0,21,755.0,0.0,0.004347826,0.0,0.0,Nov,3,2,1.0,2.0,New_Visitor,False,False
104299,0,0.0,0,0.0,9,11.0,0.155555556,0.177777778,0.0,0.0,May,2,2,2.0,4.0,Returning_Visitor,False,False
104976,0,0.0,3,36.0,23,660.4047619,0.016,0.025,30.3236,0.6,May,1,1,1.0,4.0,Returning_Visitor,False,True
105399,0,0.0,0,0.0,19,485.0833333,0.0,0.011764706,0.0,0.0,May,2,2,1.0,2.0,,False,False
102283,0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,May,1,1,6.0,1.0,Returning_Visitor,False,False
102980,0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,May,1,1,6.0,4.0,Returning_Visitor,True,False
100724,0,0.0,0,0.0,8,450.0,0.0,0.025,0.0,0.0,Mar,4,1,9.0,3.0,Returning_Visitor,True,False
111606,0,0.0,0,0.0,5,325.1666667,0.0,0.056,0.0,0.0,Nov,1,1,3.0,3.0,Returning_Visitor,False,False
107443,1,15.2,2,55.4,52,3019.805397,0.0,0.002724518,0.0,0.0,Nov,2,6,1.0,1.0,Returning_Visitor,False,False
108466,0,0.0,0,0.0,18,4293.4,0.041176471,0.064705882,0.0,0.0,Nov,2,2,3.0,1.0,Returning_Visitor,False,False
109450,0,0.0,0,0.0,14,1071.083333,0.014285714,,0.0,0.0,Dec,2,2,7.0,2.0,Returning_Visitor,False,False
104153,0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.8,May,2,2,3.0,,Returning_Visitor,False,False
111713,14,2137.112745,0,0.0,53,4223.409838,0.00877193,0.017126354,8.886648533,0.0,Nov,3,2,2.0,2.0,,False,False
106135,0,0.0,0,0.0,16,129.5833333,0.075,0.0875,0.0,0.0,June,3,2,1.0,13.0,Returning_Visitor,True,False
107898,3,23.0,0,0.0,19,723.4833333,0.003508772,0.022807018,17.68865669,0.0,Jul,2,2,,2.0,Returning_Visitor,False,False
107420,6,93.3,0,0.0,70,2678.055238,0.0,0.005868545,0.0,0.0,Jul,2,2,1.0,2.0,Returning_Visitor,True,False
103782,2,386.0,1,25.0,31,2725.0,0.010909091,0.017482517,0.0,0.0,May,2,6,2.0,5.0,Returning_Visitor,True,False
111840,5,879.5,0,0.0,43,2365.429545,0.0,0.013043478,0.0,0.0,Nov,4,1,1.0,10.0,Returning_Visitor,False,False
108446,0,0.0,0,0.0,97,2300.891317,0.0,0.015730379,0.0,0.0,Nov,2,2,1.0,2.0,Returning_Visitor,False,False
100881,0,0.0,0,0.0,7,97.0,0.057142857,0.1,0.0,0.0,Mar,2,2,4.0,1.0,Returning_Visitor,False,False
101386,0,0.0,1,255.0,15,1418.25,0.0,0.00625,0.0,0.0,Mar,2,2,3.0,1.0,Returning_Visitor,False,False
110905,6,186.5,0,0.0,16,476.25,0.011111111,0.038888889,16.04403014,0.0,Dec,2,2,3.0,,Returning_Visitor,False,True
108818,0,,0,0.0,26,1140.166667,0.032248521,0.032948718,0.0,0.0,Nov,3,2,6.0,13.0,Returning_Visitor,False,False
105495,0,0.0,0,0.0,24,968.6924242,0.0,0.0,106.2525169,0.0,Nov,1,1,9.0,2.0,Returning_Visitor,False,True
110002,1,22.0,3,39.0,80,1903.081639,0.007228916,0.032248996,0.0,0.0,Dec,3,2,1.0,2.0,Returning_Visitor,False,False
100419,0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Mar,1,1,1.0,1.0,Returning_Visitor,True,False
105776,3,180.8,0,0.0,10,408.4666667,0.0,0.0,0.0,0.0,Aug,4,1,3.0,1.0,Returning_Visitor,True,False
109734,13,493.75,0,0.0,22,1525.0,0.008,0.018666667,25.00423187,0.0,Dec,3,2,1.0,1.0,Returning_Visitor,True,True
106274,15,304.5833333,0,0.0,33,761.2233333,0.007619048,0.020793651,0.0,0.0,Oct,3,2,1.0,3.0,Returning_Visitor,True,False
105328,0,,0,0.0,28,666.0,0.0,0.007142857,0.0,0.4,May,2,2,3.0,2.0,Returning_Visitor,False,True
102430,0,0.0,0,0.0,5,277.0,0.0,0.04,0.0,0.0,May,2,2,6.0,13.0,Returning_Visitor,False,False
111724,0,0.0,0,0.0,5,199.5,0.0,0.01,0.0,0.0,Nov,4,2,1.0,3.0,Returning_Visitor,False,False
109938,0,,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Dec,3,3,1.0,8.0,New_Visitor,False,False
104431,3,53.0,0,0.0,63,2461.25,0.0,0.005729167,0.0,0.0,May,2,2,8.0,3.0,,False,False
110107,4,93.75,0,0.0,70,2161.388889,0.008767123,0.017491169,0.0,0.0,Nov,1,1,1.0,2.0,Returning_Visitor,False,True
112121,7,,1,0.0,95,2900.791667,0.003960396,0.023267327,4.48567854,0.0,Nov,2,2,1.0,,Returning_Visitor,True,True
109295,2,67.5,0,0.0,45,1660.0,0.022727273,0.0375,0.0,0.0,Nov,2,5,1.0,1.0,Returning_Visitor,False,False
106079,4,99.33333333,1,103.8,40,2011.966667,0.018181818,0.023484848,9.869649371,0.0,Oct,2,2,1.0,20.0,Returning_Visitor,False,True
101938,1,13.0,0,0.0,19,614.9444444,0.0,0.022105263,0.0,0.0,Mar,3,2,3.0,3.0,Returning_Visitor,False,False
101436,2,75.0,0,0.0,14,851.0,0.0,0.014285714,22.88908649,0.0,Mar,1,1,1.0,2.0,,True,True
107572,3,52.9,0,0.0,8,278.58,0.0,0.01,26.18180656,0.0,Jul,1,1,1.0,,New_Visitor,False,False
110770,2,23.0,0,0.0,18,657.25,0.0,,0.0,0.0,Dec,2,2,9.0,2.0,New_Visitor,False,False
108306,0,0.0,0,0.0,19,347.0,0.0,0.010526316,0.0,0.0,Dec,2,2,2.0,1.0,Returning_Visitor,False,False
108384,8,671.0833333,0,0.0,32,1403.828355,0.0,0.003153153,37.05600958,0.0,Nov,2,2,3.0,2.0,Returning_Visitor,False,True
100031,0,0.0,0,0.0,2,35.0,0.0,0.1,0.0,0.0,Feb,1,1,6.0,3.0,Returning_Visitor,False,False
110869,0,,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Dec,2,4,3.0,1.0,Returning_Visitor,False,False
111922,0,0.0,0,0.0,17,376.5166667,0.0,0.01512605,0.0,0.0,Nov,2,2,6.0,2.0,,False,False
111704,2,22.25,0,0.0,27,2958.216667,0.007692308,0.033230985,7.868980948,0.0,Nov,2,2,6.0,2.0,Returning_Visitor,False,True
106755,1,16.2,1,8.1,17,1180.366667,0.010526316,,0.0,0.0,Aug,2,2,3.0,4.0,Returning_Visitor,False,False
109423,3,38.0,0,0.0,2,15.0,0.0,0.04,0.0,0.0,Nov,2,2,1.0,2.0,New_Visitor,False,False
101190,0,0.0,0,0.0,7,251.6666667,0.028571429,0.011428571,0.0,0.0,Mar,3,2,1.0,,,True,False
105034,0,0.0,0,0.0,26,781.5,0.007692308,0.030769231,0.0,0.2,May,2,2,2.0,3.0,Returning_Visitor,False,False
106542,0,0.0,0,0.0,51,507.5,0.007843137,0.011671335,12.01221257,0.0,Oct,3,2,1.0,1.0,Returning_Visitor,True,True
100065,0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Feb,2,2,4.0,3.0,Returning_Visitor,False,False
101732,3,275.0,1,29.5,30,1107.047619,0.0,0.017760943,35.98106601,0.0,Mar,3,2,3.0,1.0,Returning_Visitor,True,True
101627,4,158.3333333,1,9.0,9,634.2,0.005555556,0.008095238,0.0,0.0,Mar,3,2,1.0,,Returning_Visitor,True,False
103565,5,54.0,0,0.0,16,487.6666667,0.0,0.026315789,0.0,0.0,May,1,1,2.0,3.0,Returning_Visitor,False,False
108711,0,0.0,0,0.0,11,490.8333333,0.0,0.045454545,0.0,0.0,Dec,3,2,6.0,,New_Visitor,False,False
106070,1,46.0,0,0.0,98,3098.649444,0.018814433,0.037472815,6.153201384,0.0,Aug,2,2,6.0,1.0,Returning_Visitor,False,False
102157,0,0.0,0,0.0,7,137.5,0.0,0.033333333,0.0,0.6,May,2,2,1.0,3.0,Returning_Visitor,False,False
108019,0,0.0,0,0.0,24,610.6333333,0.0,0.020833333,0.0,0.0,Nov,1,1,3.0,2.0,Returning_Visitor,True,True
101027,7,97.0,6,281.5,83,1778.125214,0.007967033,,6.626647741,0.0,Mar,2,2,3.0,3.0,,False,False
103093,10,161.7083333,1,0.0,126,2645.833333,0.004511278,0.01597088,2.776907268,0.6,May,3,2,2.0,3.0,Returning_Visitor,False,False
100045,0,0.0,0,0.0,4,88.0,0.0,0.05,0.0,0.0,Feb,4,1,1.0,3.0,Returning_Visitor,False,False
111971,0,0.0,1,0.0,5,430.1666667,0.0,0.041666667,0.0,0.0,Nov,3,2,1.0,2.0,Returning_Visitor,False,False
112062,0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Nov,2,4,4.0,1.0,Returning_Visitor,False,False
111880,4,76.125,0,0.0,13,487.4583333,0.0,0.024444444,0.0,0.0,Dec,2,4,8.0,2.0,Returning_Visitor,False,False
107269,3,423.0,0,0.0,24,1203.533333,0.0,0.011111111,0.0,0.0,Oct,4,1,1.0,4.0,New_Visitor,False,False
110961,0,0.0,0,0.0,12,363.0,0.016666667,0.047222222,0.0,0.0,Nov,4,1,,2.0,Returning_Visitor,False,False
102501,0,0.0,0,0.0,8,181.0,0.0,0.00625,0.0,1.0,May,1,1,3.0,2.0,Returning_Visitor,True,False
100516,0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Mar,2,2,4.0,3.0,Returning_Visitor,False,False
101762,8,377.5128205,3,265.0,60,2062.890972,0.014009662,0.026580162,1.70506715,0.0,Mar,1,1,4.0,2.0,Returning_Visitor,False,True
106887,6,101.2,2,438.7,53,1692.694155,0.012068966,0.022197723,0.0,0.0,Aug,3,2,4.0,,Returning_Visitor,False,False
107607,2,95.8,0,0.0,83,4052.358631,0.000340136,0.008176477,19.61979883,0.0,Sep,2,2,4.0,3.0,Returning_Visitor,False,True
102069,0,0.0,0,0.0,5,36.0,0.15,0.1625,0.0,0.0,Mar,3,2,3.0,1.0,Returning_Visitor,False,False
105513,3,28.8,5,2195.3,21,378.4,0.02962963,0.030864198,0.0,0.0,Jul,1,1,3.0,1.0,Returning_Visitor,False,False
100509,1,0.0,1,60.0,43,1131.808333,0.028787879,0.047348485,0.0,0.0,Mar,1,1,1.0,3.0,Returning_Visitor,False,False
110684,9,227.375,4,102.25,48,2849.482143,0.0,0.014853801,4.741626063,0.0,Nov,2,2,4.0,,Returning_Visitor,False,False
108996,2,67.75,0,0.0,11,417.9892857,0.016666667,0.043148148,0.0,0.0,Nov,3,2,1.0,2.0,Returning_Visitor,False,False
111041,0,0.0,1,0.0,10,210.25,0.0,0.018181818,0.0,0.0,Nov,1,1,1.0,2.0,New_Visitor,False,False
108829,0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Nov,3,2,1.0,1.0,Returning_Visitor,False,False
102736,10,150.0,0,0.0,24,304.5230769,0.0,0.007993197,0.0,0.0,May,1,1,3.0,2.0,Returning_Visitor,False,False
104491,3,168.0,1,27.0,57,1580.6,0.01147541,0.028330849,0.0,0.0,May,2,2,9.0,4.0,Returning_Visitor,False,False
101250,0,0.0,0,0.0,11,241.0,0.0,0.018181818,0.0,0.0,Mar,2,2,5.0,,,False,False
105486,3,9.5,0,0.0,25,528.9666667,0.007692308,0.037179487,3.296827304,0.0,June,2,2,2.0,3.0,Returning_Visitor,False,False
100903,0,0.0,0,0.0,25,585.0,0.0,0.016,0.0,0.0,Mar,4,1,1.0,3.0,Returning_Visitor,False,False
104649,0,0.0,0,0.0,10,355.0,0.0,0.04,0.0,0.0,May,2,4,7.0,6.0,Returning_Visitor,False,False
107940,0,0.0,0,0.0,20,593.7019802,0.0,0.005364455,20.82613173,0.0,Nov,2,5,2.0,5.0,Returning_Visitor,True,True
101313,6,91.88888889,0,0.0,25,437.2222222,0.028571429,0.035,0.0,0.0,Mar,3,2,1.0,1.0,Returning_Visitor,True,False
104356,1,3.0,0,0.0,17,1217.430556,0.0,0.0125,0.0,0.0,May,2,5,1.0,4.0,Returning_Visitor,False,False
105748,2,36.2,3,52.0,4,48.0,0.057142857,0.057142857,0.0,0.0,Jul,1,1,1.0,4.0,Returning_Visitor,True,False
110881,1,14.0,0,0.0,5,92.33333333,0.0,0.016666667,0.0,0.0,Dec,2,4,1.0,1.0,New_Visitor,False,False
105143,2,78.0,0,0.0,15,269.75,0.0,0.013333333,22.738,0.0,May,3,2,4.0,2.0,New_Visitor,False,True
110004,9,196.25,1,62.5,6,148.75,0.0,0.02,0.0,0.0,Dec,4,1,9.0,2.0,Returning_Visitor,False,False
111332,0,0.0,0,0.0,3,255.0,0.0,0.066666667,0.0,0.0,Nov,2,5,8.0,3.0,Returning_Visitor,True,False
106486,0,0.0,0,0.0,8,41.13333333,0.025,0.0625,0.0,0.0,Jul,2,2,9.0,1.0,Returning_Visitor,False,False
111650,0,0.0,0,0.0,37,1234.525,0.0,0.020720721,0.0,0.0,Dec,1,2,5.0,3.0,Returning_Visitor,False,False
101240,0,0.0,0,0.0,3,38.0,0.1,0.122222222,0.0,0.0,Mar,3,2,1.0,1.0,Returning_Visitor,False,False
111441,1,6.0,0,0.0,18,339.75,0.0,0.00625,0.0,0.0,Nov,1,1,5.0,2.0,Returning_Visitor,False,False
108058,0,0.0,0,0.0,9,198.1333333,0.0,0.053333333,0.0,0.0,Nov,1,1,9.0,2.0,Returning_Visitor,False,False
107632,5,156.2,0,0.0,22,742.0,0.0,0.007407407,32.22252197,0.0,Sep,1,1,3.0,5.0,New_Visitor,True,True
100260,0,0.0,1,0.0,7,188.0,0.0,0.033333333,0.0,0.0,Mar,2,2,1.0,8.0,New_Visitor,False,False
110032,8,247.0833333,0,0.0,163,4600.540873,0.008383234,0.021052657,5.28608849,0.0,Nov,2,4,3.0,2.0,Returning_Visitor,False,True
101529,5,46.0,1,17.0,33,1540.583333,0.0,0.01547619,10.84440741,0.0,Mar,2,2,2.0,2.0,Returning_Visitor,True,False
101634,0,0.0,0,0.0,10,1010.0,0.022222222,0.044444444,0.0,0.0,Mar,2,2,1.0,1.0,Returning_Visitor,False,False
109587,2,110.5,1,48.0,5,156.0,0.0,0.028571429,0.0,0.0,Dec,2,2,1.0,2.0,New_Visitor,False,False
105954,3,60.16666667,0,0.0,14,2322.866667,0.011764706,0.028431373,0.0,0.0,June,2,2,,1.0,Returning_Visitor,False,False
104963,2,4.0,0,0.0,14,203.0,0.0,0.041176471,0.0,0.0,May,2,5,4.0,3.0,,False,False
107091,6,85.96666667,1,2.0,76,1464.209618,0.009803094,0.01785746,0.0,0.0,Aug,3,2,8.0,4.0,,False,False
101181,0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Mar,2,2,1.0,2.0,Returning_Visitor,False,False
107044,0,0.0,0,0.0,3,0.0,0.2,0.2,0.0,0.0,Jul,1,1,1.0,1.0,Returning_Visitor,True,False
101023,0,0.0,0,0.0,2,0.0,0.2,0.2,0.0,0.0,Mar,2,2,3.0,3.0,Returning_Visitor,True,False
110305,2,33.5,0,0.0,108,2270.908333,0.005504587,0.029663609,0.0,0.0,Nov,2,2,1.0,3.0,Returning_Visitor,False,False
102432,0,,0,0.0,5,138.0,0.02,0.1,0.0,0.8,May,2,2,1.0,4.0,Returning_Visitor,False,False
112188,0,0.0,0,0.0,23,1107.267857,0.058181818,0.069393939,39.038442,0.0,Dec,2,2,3.0,2.0,Returning_Visitor,False,False
109445,0,0.0,0,0.0,8,126.25,0.0,0.05,0.0,0.0,Dec,2,2,3.0,2.0,New_Visitor,True,False
105611,2,167.4,0,0.0,8,191.15,0.0,0.02,0.0,0.0,Oct,1,1,6.0,2.0,New_Visitor,False,False
111897,9,247.05,4,72.0,10,159.3,0.0125,0.058333333,0.0,0.0,Nov,1,1,1.0,10.0,Returning_Visitor,False,False
104474,1,6.4,0,0.0,13,135.0,0.0,0.005555556,0.0,0.0,May,3,2,3.0,4.0,Returning_Visitor,True,False
104829,5,1023.0,0,0.0,46,4681.894444,0.008,0.024380952,0.0,0.8,May,2,2,7.0,13.0,Returning_Visitor,False,False
104781,2,48.83333333,6,370.875,22,526.0281385,0.032142857,0.032738095,22.93531071,0.6,May,1,1,1.0,2.0,Returning_Visitor,False,False
109611,2,65.5,0,0.0,11,263.0,0.0,0.016666667,46.308063,0.0,Nov,2,2,,2.0,Returning_Visitor,False,True
111664,2,37.33333333,1,5.0,30,797.7619048,0.012121212,0.034343434,0.0,0.0,Nov,1,1,1.0,2.0,Returning_Visitor,False,False
104627,0,,0,0.0,4,113.5,0.026666667,0.046666667,0.0,0.8,May,2,2,2.0,4.0,Returning_Visitor,False,True
109599,5,82.0,1,137.5,118,2595.095833,0.001680672,,38.7483363,0.0,Nov,2,2,1.0,1.0,Returning_Visitor,False,True
101365,0,0.0,0,0.0,2,187.0,0.1,0.15,0.0,0.0,Mar,3,2,1.0,3.0,Returning_Visitor,False,False
103159,3,335.0,0,0.0,6,1615.0,0.0,0.016666667,0.0,0.8,May,3,3,1.0,4.0,Returning_Visitor,False,False
101016,2,34.0,0,0.0,18,671.0,0.0,0.010526316,0.0,0.0,Mar,3,2,3.0,11.0,New_Visitor,True,False
101794,6,55.0,1,7.0,132,4056.175369,0.005882353,0.019282953,0.0,0.0,Mar,2,2,8.0,2.0,Returning_Visitor,False,False
107447,2,124.0,0,0.0,2,112.8,0.0,0.025,0.0,0.0,Aug,2,2,,1.0,New_Visitor,False,False
111872,14,524.95,2,248.3333333,133,5948.998311,0.005957447,0.008289956,0.0,0.0,Dec,1,1,1.0,10.0,Returning_Visitor,False,False
106354,4,60.2,0,0.0,8,132.8,0.0,0.009090909,0.0,0.0,Oct,1,1,1.0,2.0,Returning_Visitor,False,False
103402,2,,0,0.0,3,11.0,0.0,0.033333333,0.0,0.0,May,4,5,,4.0,Returning_Visitor,False,True
103288,0,0.0,0,0.0,40,1090.566667,0.018392857,0.041198413,0.0,0.0,May,2,4,1.0,6.0,Returning_Visitor,False,False
108749,0,0.0,0,0.0,4,46.75,0.0,0.05,0.0,0.0,Nov,1,1,3.0,3.0,Returning_Visitor,False,False
108972,0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Nov,3,2,,13.0,Returning_Visitor,True,False
106851,4,151.8,0,0.0,10,265.4,0.0,0.007692308,0.0,0.0,Jul,1,1,1.0,5.0,New_Visitor,False,False
100838,5,117.8333333,0,0.0,35,502.547619,0.01025641,0.036923077,3.148615385,0.0,Mar,2,2,2.0,2.0,Returning_Visitor,False,True
106697,2,46.4,0,0.0,8,349.0,0.02,0.08,0.0,0.0,Aug,4,1,1.0,1.0,Returning_Visitor,False,False
102748,0,0.0,0,0.0,10,60.0,0.0,0.04,0.0,0.0,May,2,2,5.0,4.0,Returning_Visitor,False,False
112213,0,0.0,0,0.0,13,223.4166667,0.0,0.023076923,0.0,0.0,Dec,2,4,1.0,2.0,Returning_Visitor,False,False
110492,6,82.2,0,0.0,176,5505.401209,0.0,0.005809793,10.59423174,0.0,Nov,2,2,1.0,3.0,Returning_Visitor,False,True
103980,0,0.0,0,0.0,29,520.6,0.015172414,0.045684431,0.0,0.0,May,2,2,7.0,1.0,Returning_Visitor,False,False
104786,0,0.0,0,0.0,3,91.0,0.066666667,0.133333333,0.0,0.0,May,2,2,3.0,11.0,Returning_Visitor,False,False
110892,1,4.0,0,0.0,11,724.0,0.0,0.036363636,0.0,0.0,Nov,2,2,1.0,1.0,Returning_Visitor,False,False
105300,10,183.75,1,15.0,70,2860.5,0.009876543,0.025308642,8.488518519,0.0,May,4,1,4.0,3.0,Returning_Visitor,True,False
109201,0,0.0,0,0.0,8,221.0,0.0,0.025,0.0,0.0,Dec,3,2,1.0,1.0,Returning_Visitor,True,False
106973,4,92.1,2,28.2,29,852.0,0.00625,,0.0,0.0,Aug,2,5,8.0,5.0,Returning_Visitor,False,True
102329,3,231.0,0,0.0,16,386.4444444,0.0,0.02745098,0.0,0.2,May,1,1,1.0,3.0,Returning_Visitor,False,False
105810,10,275.3333333,1,6.0,19,719.8833333,0.0,0.018518519,0.0,0.0,Sep,2,2,5.0,5.0,Returning_Visitor,True,True
103294,9,174.475,0,0.0,43,895.9731685,0.0,0.009929078,30.66624113,0.0,May,1,2,6.0,,Returning_Visitor,False,True
110138,11,570.25,0,0.0,39,1728.25,0.006666667,0.019777778,22.42576795,0.0,Nov,2,2,1.0,2.0,Returning_Visitor,False,True
111573,0,0.0,0,0.0,19,1195.375,0.004210526,0.036090226,0.0,0.0,Nov,2,2,4.0,,Returning_Visitor,False,False
